NEWgene	NEWtag	refgene	reftag	oldtag
lcl|AP027149.1_cds_BDV40134.1_3387	DSM21852_33870	NZ_CP019948.1_cds_WP_102938151.1_541	B1812_RS02780	B1812_02785
lcl|AP027149.1_cds_BDV40135.1_3388	DSM21852_33880	NZ_CP019948.1_cds_WP_085770244.1_542	B1812_RS02785	B1812_02790
lcl|AP027149.1_cds_BDV40136.1_3389	DSM21852_33890	NZ_CP019948.1_cds_WP_245300032.1_543	B1812_RS02790	B1812_02795
lcl|AP027149.1_cds_BDV40137.1_3390	DSM21852_33900	NZ_CP019948.1_cds_WP_085770245.1_544	B1812_RS02795	B1812_02800
lcl|AP027149.1_cds_BDV40138.1_3391	DSM21852_33910	NZ_CP019948.1_cds_WP_085770245.1_544	B1812_RS02795	B1812_02800
lcl|AP027149.1_cds_BDV40139.1_3392	DSM21852_33920	NZ_CP019948.1_cds_WP_085770246.1_545	B1812_RS02800	B1812_02805
lcl|AP027149.1_cds_BDV40140.1_3393	DSM21852_33930	NZ_CP019948.1_cds_WP_085770247.1_546	B1812_RS02805	B1812_02810
lcl|AP027149.1_cds_BDV40141.1_3394	DSM21852_33940	NZ_CP019948.1_cds_WP_085773454.1_547	B1812_RS02810	B1812_02815
lcl|AP027149.1_cds_BDV40142.1_3395	DSM21852_33950	NZ_CP019948.1_cds_WP_085770248.1_548	B1812_RS02815	B1812_02820
lcl|AP027149.1_cds_BDV40143.1_3396	DSM21852_33960	NZ_CP019948.1_cds_WP_085770249.1_549	B1812_RS02820	B1812_02825
lcl|AP027149.1_cds_BDV40144.1_3397	DSM21852_33970	NZ_CP019948.1_cds_WP_158658566.1_550	B1812_RS02825	B1812_02830
lcl|AP027149.1_cds_BDV40145.1_3398	DSM21852_33980	NZ_CP019948.1_cds_WP_085770251.1_551	B1812_RS02830	B1812_02835
lcl|AP027149.1_cds_BDV40146.1_3399	DSM21852_33990	NZ_CP019948.1_cds_WP_085770252.1_552	B1812_RS02835	B1812_02840
lcl|AP027149.1_cds_BDV40147.1_3400	DSM21852_34000	NZ_CP019948.1_cds_WP_085770253.1_553	B1812_RS02840	B1812_02845
lcl|AP027149.1_cds_BDV40148.1_3401	DSM21852_34010	NZ_CP019948.1_cds_WP_085770254.1_554	B1812_RS02845	B1812_02850
lcl|AP027149.1_cds_BDV40149.1_3402	DSM21852_34020	NZ_CP019948.1_cds_WP_085770255.1_555	B1812_RS02850	B1812_02855
lcl|AP027149.1_cds_BDV40150.1_3403	DSM21852_34030	NZ_CP019948.1_cds_WP_085773455.1_556	B1812_RS02855	B1812_02860
lcl|AP027149.1_cds_BDV40151.1_3404	DSM21852_34040	NZ_CP019948.1_cds_WP_085770257.1_557	B1812_RS02865	B1812_02870
lcl|AP027149.1_cds_BDV40152.1_3405	DSM21852_34050	NZ_CP019948.1_cds_WP_085770258.1_558	B1812_RS02870	B1812_02875
lcl|AP027149.1_cds_BDV40153.1_3406	DSM21852_34060	NZ_CP019948.1_cds_WP_085770259.1_559	B1812_RS02875	B1812_02880
lcl|AP027149.1_cds_BDV40154.1_3407	DSM21852_34070	NZ_CP019948.1_cds_WP_085770261.1_561	B1812_RS02885	B1812_02890
lcl|AP027149.1_cds_BDV40155.1_3408	DSM21852_34080	NZ_CP019948.1_cds_WP_245300033.1_562	B1812_RS02890	B1812_02895
lcl|AP027149.1_cds_BDV40156.1_3409	DSM21852_34090	NZ_CP019948.1_cds_WP_085770263.1_563	B1812_RS02895	B1812_02900
lcl|AP027149.1_cds_BDV40157.1_3410	DSM21852_34100	NZ_CP019948.1_cds_WP_085770264.1_564	B1812_RS02900	B1812_02905
lcl|AP027149.1_cds_BDV40158.1_3411	DSM21852_34110	NZ_CP019948.1_cds_WP_085770265.1_565	B1812_RS02905	B1812_02910
lcl|AP027149.1_cds_BDV40159.1_3412	DSM21852_34120	NZ_CP019948.1_cds_WP_085770266.1_566	B1812_RS02910	B1812_02915
lcl|AP027149.1_cds_BDV40160.1_3413	DSM21852_34130	NZ_CP019948.1_cds_WP_158658568.1_567	B1812_RS02915	B1812_02920
lcl|AP027149.1_cds_BDV40161.1_3414	DSM21852_34140	NZ_CP019948.1_cds_WP_085770268.1_568	B1812_RS02920	B1812_02925
lcl|AP027149.1_cds_BDV40162.1_3415	DSM21852_34150	NZ_CP019948.1_cds_WP_158658569.1_569	B1812_RS02925	B1812_02930
lcl|AP027149.1_cds_BDV40163.1_3416	DSM21852_34160	NZ_CP019948.1_cds_WP_158658570.1_570	B1812_RS22390	
lcl|AP027149.1_cds_BDV40164.1_3417	DSM21852_34170	NZ_CP019948.1_cds_WP_085770270.1_571	B1812_RS02930	B1812_02935
lcl|AP027149.1_cds_BDV40165.1_3418	DSM21852_34180	NZ_CP019948.1_cds_WP_085770271.1_572	B1812_RS02935	B1812_02940
lcl|AP027149.1_cds_BDV40166.1_3419	DSM21852_34190	NZ_CP019948.1_cds_WP_085770272.1_573	B1812_RS02940	B1812_02945
lcl|AP027149.1_cds_BDV40167.1_3420	DSM21852_34200	NZ_CP019948.1_cds_WP_085770273.1_574	B1812_RS02945	B1812_02950
lcl|AP027149.1_cds_BDV40168.1_3421	DSM21852_34210	NZ_CP019948.1_cds_WP_085770274.1_575	B1812_RS02950	B1812_02955
lcl|AP027149.1_cds_BDV40169.1_3422	DSM21852_34220	NZ_CP019948.1_cds_WP_245300034.1_576	B1812_RS02955	B1812_02960
lcl|AP027149.1_cds_BDV40170.1_3423	DSM21852_34230	NZ_CP019948.1_cds_WP_245300035.1_577	B1812_RS02960	B1812_02965
lcl|AP027149.1_cds_BDV40171.1_3424	DSM21852_34240	NZ_CP019948.1_cds_WP_199769022.1_578	B1812_RS02965	B1812_02970
lcl|AP027149.1_cds_BDV40172.1_3425	DSM21852_34250	NZ_CP019948.1_cds_WP_085770276.1_579	B1812_RS02970	B1812_02975
lcl|AP027149.1_cds_BDV40173.1_3426	DSM21852_34260	NZ_CP019948.1_cds_WP_085770277.1_580	B1812_RS02975	B1812_02980
lcl|AP027149.1_cds_BDV40174.1_3427	DSM21852_34270	NZ_CP019948.1_cds_WP_085770278.1_581	B1812_RS02980	B1812_02985
lcl|AP027149.1_cds_BDV40175.1_3428	DSM21852_34280	NZ_CP019948.1_cds_WP_158658571.1_582	B1812_RS02985	B1812_02990
lcl|AP027149.1_cds_BDV40176.1_3429	DSM21852_34290	NZ_CP019948.1_cds_WP_085770280.1_583	B1812_RS02990	B1812_02995
lcl|AP027149.1_cds_BDV40177.1_3430	DSM21852_34300	NZ_CP019948.1_cds_WP_085770281.1_584	B1812_RS02995	B1812_03000
lcl|AP027149.1_cds_BDV40178.1_3431	DSM21852_34310	NZ_CP019948.1_cds_WP_085770283.1_585	B1812_RS03005	B1812_03010
lcl|AP027149.1_cds_BDV40179.1_3432	DSM21852_34320	NZ_CP019948.1_cds_WP_085770284.1_586	B1812_RS03010	B1812_03015
lcl|AP027149.1_cds_BDV40180.1_3433	DSM21852_34330	NZ_CP019948.1_cds_WP_085770285.1_587	B1812_RS03015	B1812_03020
lcl|AP027149.1_cds_BDV40181.1_3434	DSM21852_34340	NZ_CP019948.1_cds_WP_085770286.1_588	B1812_RS03020	B1812_03025
lcl|AP027149.1_cds_BDV40182.1_3435	DSM21852_34350	NZ_CP019948.1_cds_WP_085770287.1_589	B1812_RS03025	B1812_03030
lcl|AP027149.1_cds_BDV40183.1_3436	DSM21852_34360	NZ_CP019948.1_cds_WP_245300036.1_590	B1812_RS03030	B1812_03035
lcl|AP027149.1_cds_BDV40184.1_3437	DSM21852_34370	NZ_CP019948.1_cds_WP_085770289.1_591	B1812_RS03035	B1812_03040
lcl|AP027149.1_cds_BDV40185.1_3438	DSM21852_34380	NZ_CP019948.1_cds_WP_085770290.1_592	B1812_RS03040	B1812_03045
lcl|AP027149.1_cds_BDV40186.1_3439	DSM21852_34390	NZ_CP019948.1_cds_WP_085770291.1_593	B1812_RS03045	B1812_03050
lcl|AP027149.1_cds_BDV40187.1_3440	DSM21852_34400	NZ_CP019948.1_cds_WP_085770292.1_594	B1812_RS03050	B1812_03055
lcl|AP027149.1_cds_BDV40188.1_3441	DSM21852_34410	NZ_CP019948.1_cds_WP_085770293.1_595	B1812_RS03055	B1812_03060
lcl|AP027149.1_cds_BDV40189.1_3442	DSM21852_34420	NZ_CP019948.1_cds_WP_085770294.1_596	B1812_RS03060	B1812_03065
lcl|AP027149.1_cds_BDV40190.1_3443	DSM21852_34430	NZ_CP019948.1_cds_WP_085770295.1_597	B1812_RS03065	B1812_03070
lcl|AP027149.1_cds_BDV40191.1_3444	DSM21852_34440	NZ_CP019948.1_cds_WP_158658572.1_598	B1812_RS03070	B1812_03075
lcl|AP027149.1_cds_BDV40192.1_3445	DSM21852_34450	NZ_CP019948.1_cds_WP_085770297.1_599	B1812_RS03075	B1812_03080
lcl|AP027149.1_cds_BDV40193.1_3446	DSM21852_34460	NZ_CP019948.1_cds_WP_245300037.1_600	B1812_RS03080	B1812_03085
lcl|AP027149.1_cds_BDV40194.1_3447	DSM21852_34470	NZ_CP019948.1_cds_WP_085770298.1_601	B1812_RS03085	B1812_03090
lcl|AP027149.1_cds_BDV40195.1_3448	DSM21852_34480	NZ_CP019948.1_cds_WP_085770299.1_602	B1812_RS03090	B1812_03095
lcl|AP027149.1_cds_BDV40196.1_3449	DSM21852_34490	NZ_CP019948.1_cds_WP_085770300.1_603	B1812_RS03095	B1812_03100
lcl|AP027149.1_cds_BDV40197.1_3450	DSM21852_34500	NZ_CP019948.1_cds_WP_085770301.1_604	B1812_RS03100	B1812_03105
lcl|AP027149.1_cds_BDV40198.1_3451	DSM21852_34510	NZ_CP019948.1_cds_WP_085770302.1_605	B1812_RS03105	B1812_03110
lcl|AP027149.1_cds_BDV40199.1_3452	DSM21852_34520	NZ_CP019948.1_cds_WP_085770303.1_606	B1812_RS03110	B1812_03115
lcl|AP027149.1_cds_BDV40200.1_3453	DSM21852_34530	NZ_CP019948.1_cds_WP_085770304.1_607	B1812_RS03115	B1812_03120
lcl|AP027149.1_cds_BDV40201.1_3454	DSM21852_34540	NZ_CP019948.1_cds_WP_085770305.1_608	B1812_RS03120	B1812_03125
lcl|AP027149.1_cds_BDV40203.1_3456	DSM21852_34560	NZ_CP019948.1_cds_WP_085770307.1_609	B1812_RS03130	B1812_03135
lcl|AP027149.1_cds_BDV40204.1_3457	DSM21852_34570	NZ_CP019948.1_cds_WP_245300038.1_610	B1812_RS23240	
lcl|AP027149.1_cds_BDV40205.1_3458	DSM21852_34580	NZ_CP019948.1_cds_WP_085770308.1_611	B1812_RS03140	B1812_03145
lcl|AP027149.1_cds_BDV40206.1_3459	DSM21852_34590	NZ_CP019948.1_cds_WP_085770309.1_612	B1812_RS03145	B1812_03150
lcl|AP027149.1_cds_BDV40208.1_3461	DSM21852_34610	NZ_CP019948.1_cds_WP_085770311.1_613	B1812_RS03155	B1812_03160
lcl|AP027149.1_cds_BDV40208.1_3461	DSM21852_34610	NZ_CP019948.1_cds_WP_085769963.1_221	B1812_RS01180	B1812_01175
lcl|AP027149.1_cds_BDV40209.1_3462	DSM21852_34620	NZ_CP019948.1_cds_WP_085770312.1_614	B1812_RS03160	B1812_03165
lcl|AP027149.1_cds_BDV40210.1_3463	DSM21852_34630	NZ_CP019948.1_cds_WP_085773460.1_615	B1812_RS03165	B1812_03170
lcl|AP027149.1_cds_BDV40211.1_3464	DSM21852_34640	NZ_CP019948.1_cds_WP_085770313.1_616	B1812_RS03170	B1812_03175
lcl|AP027149.1_cds_BDV40212.1_3465	DSM21852_34650	NZ_CP019948.1_cds_WP_199769023.1_617	B1812_RS03175	B1812_03180
lcl|AP027149.1_cds_BDV40213.1_3466	DSM21852_34660	NZ_CP019948.1_cds_WP_158658573.1_618	B1812_RS03180	B1812_03185
lcl|AP027149.1_cds_BDV40214.1_3467	DSM21852_34670	NZ_CP019948.1_cds_WP_085773461.1_619	B1812_RS03185	B1812_03190
lcl|AP027149.1_cds_BDV40215.1_3468	DSM21852_34680	NZ_CP019948.1_cds_WP_085770315.1_620	B1812_RS03190	B1812_03195
lcl|AP027149.1_cds_BDV40216.1_3469	DSM21852_34690	NZ_CP019948.1_cds_WP_085770316.1_621	B1812_RS03195	B1812_03200
lcl|AP027149.1_cds_BDV40217.1_3470	DSM21852_34700	NZ_CP019948.1_cds_WP_199769024.1_622	B1812_RS03200	B1812_03205
lcl|AP027149.1_cds_BDV40218.1_3471	DSM21852_34710	NZ_CP019948.1_cds_WP_085770317.1_623	B1812_RS03205	B1812_03210
lcl|AP027149.1_cds_BDV40219.1_3472	DSM21852_34720	NZ_CP019948.1_cds_WP_085770318.1_624	B1812_RS03210	B1812_03215
lcl|AP027149.1_cds_BDV40220.1_3473	DSM21852_34730	NZ_CP019948.1_cds_WP_085770319.1_625	B1812_RS03215	B1812_03220
lcl|AP027149.1_cds_BDV40221.1_3474	DSM21852_34740	NZ_CP019948.1_cds_WP_085773463.1_626	B1812_RS03220	B1812_03225
lcl|AP027149.1_cds_BDV40222.1_3475	DSM21852_34750	NZ_CP019948.1_cds_WP_085770320.1_627	B1812_RS03225	B1812_03230
lcl|AP027149.1_cds_BDV40223.1_3476	DSM21852_34760	NZ_CP019948.1_cds_WP_085770321.1_628	B1812_RS03230	B1812_03235
lcl|AP027149.1_cds_BDV40224.1_3477	DSM21852_34770	NZ_CP019948.1_cds_WP_085773464.1_629	B1812_RS03235	B1812_03240
lcl|AP027149.1_cds_BDV40225.1_3478	DSM21852_34780	NZ_CP019948.1_cds_WP_085770322.1_630	B1812_RS03240	B1812_03245
lcl|AP027149.1_cds_BDV40226.1_3479	DSM21852_34790	NZ_CP019948.1_cds_WP_085773465.1_631	B1812_RS03245	B1812_03250
lcl|AP027149.1_cds_BDV40227.1_3480	DSM21852_34800	NZ_CP019948.1_cds_WP_085770323.1_632	B1812_RS03250	B1812_03255
lcl|AP027149.1_cds_BDV40228.1_3481	DSM21852_34810	NZ_CP019948.1_cds_WP_102938051.1_633	B1812_RS03255	B1812_03260
lcl|AP027149.1_cds_BDV40229.1_3482	DSM21852_34820	NZ_CP019948.1_cds_WP_085770325.1_634	B1812_RS03260	B1812_03265
lcl|AP027149.1_cds_BDV40229.1_3482	DSM21852_34820	NZ_CP019948.1_cds_638	B1812_RS23000	B1812_03290
lcl|AP027149.1_cds_BDV40230.1_3483	DSM21852_34830	NZ_CP019948.1_cds_WP_085770326.1_635	B1812_RS03270	B1812_03275
lcl|AP027149.1_cds_BDV40231.1_3484	DSM21852_34840	NZ_CP019948.1_cds_WP_085773467.1_636	B1812_RS03275	B1812_03280
lcl|AP027149.1_cds_BDV40232.1_3485	DSM21852_34850	NZ_CP019948.1_cds_637	B1812_RS22995	B1812_03285
lcl|AP027149.1_cds_BDV40232.1_3485	DSM21852_34850	NZ_CP019948.1_cds_638	B1812_RS23000	B1812_03290
lcl|AP027149.1_cds_BDV40233.1_3486	DSM21852_34860	NZ_CP019948.1_cds_638	B1812_RS23000	B1812_03290
lcl|AP027149.1_cds_BDV40233.1_3486	DSM21852_34860	NZ_CP019948.1_cds_WP_085770325.1_634	B1812_RS03260	B1812_03265
lcl|AP027149.1_cds_BDV40234.1_3487	DSM21852_34870	NZ_CP019948.1_cds_WP_085770327.1_639	B1812_RS03285	B1812_03295
lcl|AP027149.1_cds_BDV40235.1_3488	DSM21852_34880	NZ_CP019948.1_cds_WP_085770328.1_640	B1812_RS03290	B1812_03300
lcl|AP027149.1_cds_BDV40236.1_3489	DSM21852_34890	NZ_CP019948.1_cds_WP_158658575.1_641	B1812_RS03295	B1812_03305
lcl|AP027149.1_cds_BDV40237.1_3490	DSM21852_34900	NZ_CP019948.1_cds_WP_158658575.1_641	B1812_RS03295	B1812_03305
lcl|AP027149.1_cds_BDV40238.1_3491	DSM21852_34910	NZ_CP019948.1_cds_WP_085770330.1_642	B1812_RS03300	B1812_03310
lcl|AP027149.1_cds_BDV40239.1_3492	DSM21852_34920	NZ_CP019948.1_cds_WP_085770331.1_643	B1812_RS03305	B1812_03315
lcl|AP027149.1_cds_BDV40240.1_3493	DSM21852_34930	NZ_CP019948.1_cds_WP_085770332.1_644	B1812_RS03310	B1812_03320
lcl|AP027149.1_cds_BDV40241.1_3494	DSM21852_34940	NZ_CP019948.1_cds_WP_085770334.1_645	B1812_RS03320	B1812_03330
lcl|AP027149.1_cds_BDV40242.1_3495	DSM21852_34950	NZ_CP019948.1_cds_WP_085770336.1_646	B1812_RS03330	B1812_03340
lcl|AP027149.1_cds_BDV40243.1_3496	DSM21852_34960	NZ_CP019948.1_cds_WP_085770337.1_647	B1812_RS03335	B1812_03345
lcl|AP027149.1_cds_BDV40244.1_3497	DSM21852_34970	NZ_CP019948.1_cds_WP_245300212.1_648	B1812_RS03340	B1812_03350
lcl|AP027149.1_cds_BDV40245.1_3498	DSM21852_34980	NZ_CP019948.1_cds_WP_085770339.1_649	B1812_RS03345	B1812_03355
lcl|AP027149.1_cds_BDV40246.1_3499	DSM21852_34990	NZ_CP019948.1_cds_WP_085770340.1_650	B1812_RS03350	B1812_03360
lcl|AP027149.1_cds_BDV40247.1_3500	DSM21852_35000	NZ_CP019948.1_cds_WP_085770341.1_651	B1812_RS03355	B1812_03365
lcl|AP027149.1_cds_BDV40248.1_3501	DSM21852_35010	NZ_CP019948.1_cds_WP_085770342.1_652	B1812_RS03360	B1812_03370
lcl|AP027149.1_cds_BDV40249.1_3502	DSM21852_35020	NZ_CP019948.1_cds_WP_158658576.1_653	B1812_RS03365	B1812_03375
lcl|AP027149.1_cds_BDV40251.1_3504	DSM21852_35040	NZ_CP019948.1_cds_WP_245300039.1_654	B1812_RS03370	B1812_03380
lcl|AP027149.1_cds_BDV40252.1_3505	DSM21852_35050	NZ_CP019948.1_cds_WP_085770344.1_655	B1812_RS03375	B1812_03385
lcl|AP027149.1_cds_BDV40253.1_3506	DSM21852_35060	NZ_CP019948.1_cds_WP_085770345.1_656	B1812_RS03380	B1812_03390
lcl|AP027149.1_cds_BDV40254.1_3507	DSM21852_35070	NZ_CP019948.1_cds_WP_085770346.1_657	B1812_RS03385	B1812_03395
lcl|AP027149.1_cds_BDV40255.1_3508	DSM21852_35080	NZ_CP019948.1_cds_WP_085770347.1_658	B1812_RS03390	B1812_03400
lcl|AP027149.1_cds_BDV40256.1_3509	DSM21852_35090	NZ_CP019948.1_cds_WP_085770348.1_659	B1812_RS03395	B1812_03405
lcl|AP027149.1_cds_BDV40257.1_3510	DSM21852_35100	NZ_CP019948.1_cds_WP_085770349.1_660	B1812_RS03400	B1812_03410
lcl|AP027149.1_cds_BDV40258.1_3511	DSM21852_35110	NZ_CP019948.1_cds_WP_245300040.1_661	B1812_RS03405	B1812_03415
lcl|AP027149.1_cds_BDV40259.1_3512	DSM21852_35120	NZ_CP019948.1_cds_WP_085770352.1_662	B1812_RS03415	B1812_03425
lcl|AP027149.1_cds_BDV40260.1_3513	DSM21852_35130	NZ_CP019948.1_cds_WP_085770353.1_663	B1812_RS03420	B1812_03430
lcl|AP027149.1_cds_BDV40261.1_3514	DSM21852_35140	NZ_CP019948.1_cds_WP_085770354.1_664	B1812_RS03425	B1812_03435
lcl|AP027149.1_cds_BDV40262.1_3515	DSM21852_35150	NZ_CP019948.1_cds_WP_085773469.1_665	B1812_RS03430	B1812_03440
lcl|AP027149.1_cds_BDV40263.1_3516	DSM21852_35160	NZ_CP019948.1_cds_WP_085770355.1_666	B1812_RS03435	B1812_03445
lcl|AP027149.1_cds_BDV40264.1_3517	DSM21852_35170	NZ_CP019948.1_cds_WP_085770356.1_667	B1812_RS03440	B1812_03450
lcl|AP027149.1_cds_BDV40265.1_3518	DSM21852_35180	NZ_CP019948.1_cds_WP_085770357.1_668	B1812_RS03445	B1812_03455
lcl|AP027149.1_cds_BDV40266.1_3519	DSM21852_35190	NZ_CP019948.1_cds_WP_085770358.1_669	B1812_RS03450	B1812_03460
lcl|AP027149.1_cds_BDV40267.1_3520	DSM21852_35200	NZ_CP019948.1_cds_WP_085770359.1_670	B1812_RS03455	B1812_03465
lcl|AP027149.1_cds_BDV40268.1_3521	DSM21852_35210	NZ_CP019948.1_cds_WP_245300041.1_671	B1812_RS03460	B1812_03470
lcl|AP027149.1_cds_BDV40269.1_3522	DSM21852_35220	NZ_CP019948.1_cds_WP_158658577.1_672	B1812_RS03465	B1812_03475
lcl|AP027149.1_cds_BDV40270.1_3523	DSM21852_35230	NZ_CP019948.1_cds_WP_085770362.1_673	B1812_RS03470	B1812_03480
lcl|AP027149.1_cds_BDV40271.1_3524	DSM21852_35240	NZ_CP019948.1_cds_WP_085773470.1_674	B1812_RS03475	B1812_03485
lcl|AP027149.1_cds_BDV40272.1_3525	DSM21852_35250	NZ_CP019948.1_cds_WP_245300042.1_675	B1812_RS03480	B1812_03490
lcl|AP027149.1_cds_BDV40273.1_3526	DSM21852_35260	NZ_CP019948.1_cds_WP_158658578.1_676	B1812_RS03485	B1812_03495
lcl|AP027149.1_cds_BDV40274.1_3527	DSM21852_35270	NZ_CP019948.1_cds_WP_085773471.1_677	B1812_RS03490	B1812_03500
lcl|AP027149.1_cds_BDV40275.1_3528	DSM21852_35280	NZ_CP019948.1_cds_WP_085770365.1_678	B1812_RS03495	B1812_03505
lcl|AP027149.1_cds_BDV40276.1_3529	DSM21852_35290	NZ_CP019948.1_cds_WP_085770366.1_679	B1812_RS03500	B1812_03510
lcl|AP027149.1_cds_BDV40277.1_3530	DSM21852_35300	NZ_CP019948.1_cds_WP_085770367.1_680	B1812_RS03505	B1812_03515
lcl|AP027149.1_cds_BDV40278.1_3531	DSM21852_35310	NZ_CP019948.1_cds_WP_085770368.1_681	B1812_RS03510	B1812_03520
lcl|AP027149.1_cds_BDV40279.1_3532	DSM21852_35320	NZ_CP019948.1_cds_WP_085770369.1_682	B1812_RS03515	B1812_03525
lcl|AP027149.1_cds_BDV40280.1_3533	DSM21852_35330	NZ_CP019948.1_cds_WP_085770370.1_683	B1812_RS03520	B1812_03530
lcl|AP027149.1_cds_BDV40281.1_3534	DSM21852_35340	NZ_CP019948.1_cds_WP_085770371.1_684	B1812_RS03525	B1812_03535
lcl|AP027149.1_cds_BDV40282.1_3535	DSM21852_35350	NZ_CP019948.1_cds_WP_085770372.1_685	B1812_RS03530	B1812_03540
lcl|AP027149.1_cds_BDV40283.1_3536	DSM21852_35360	NZ_CP019948.1_cds_WP_085773472.1_687	B1812_RS03535	B1812_03545
lcl|AP027149.1_cds_BDV40284.1_3537	DSM21852_35370	NZ_CP019948.1_cds_WP_085770373.1_688	B1812_RS03540	B1812_03550
lcl|AP027149.1_cds_BDV40285.1_3538	DSM21852_35380	NZ_CP019948.1_cds_WP_085770374.1_689	B1812_RS03545	B1812_03555
lcl|AP027149.1_cds_BDV40287.1_3540	DSM21852_35400	NZ_CP019948.1_cds_WP_085770375.1_690	B1812_RS03550	B1812_03560
lcl|AP027149.1_cds_BDV40288.1_3541	DSM21852_35410	NZ_CP019948.1_cds_WP_085773473.1_691	B1812_RS03555	B1812_03565
lcl|AP027149.1_cds_BDV40289.1_3542	DSM21852_35420	NZ_CP019948.1_cds_WP_245300043.1_692	B1812_RS03560	B1812_03570
lcl|AP027149.1_cds_BDV40290.1_3543	DSM21852_35430	NZ_CP019948.1_cds_WP_085770377.1_693	B1812_RS03565	B1812_03575
lcl|AP027149.1_cds_BDV40291.1_3544	DSM21852_35440	NZ_CP019948.1_cds_WP_085770378.1_694	B1812_RS03570	B1812_03580
lcl|AP027149.1_cds_BDV40292.1_3545	DSM21852_35450	NZ_CP019948.1_cds_WP_085770379.1_695	B1812_RS03575	B1812_03585
lcl|AP027149.1_cds_BDV40293.1_3546	DSM21852_35460	NZ_CP019948.1_cds_WP_085770380.1_696	B1812_RS03580	B1812_03590
lcl|AP027149.1_cds_BDV40294.1_3547	DSM21852_35470	NZ_CP019948.1_cds_WP_085770381.1_697	B1812_RS03585	B1812_03595
lcl|AP027149.1_cds_BDV40295.1_3548	DSM21852_35480	NZ_CP019948.1_cds_WP_085770382.1_698	B1812_RS03590	B1812_03600
lcl|AP027149.1_cds_BDV40296.1_3549	DSM21852_35490	NZ_CP019948.1_cds_WP_085770383.1_699	B1812_RS03595	B1812_03605
lcl|AP027149.1_cds_BDV40297.1_3550	DSM21852_35500	NZ_CP019948.1_cds_WP_085770384.1_700	B1812_RS03600	B1812_03610
lcl|AP027149.1_cds_BDV40298.1_3551	DSM21852_35510	NZ_CP019948.1_cds_WP_085770385.1_701	B1812_RS03605	B1812_03615
lcl|AP027149.1_cds_BDV40299.1_3552	DSM21852_35520	NZ_CP019948.1_cds_WP_085773474.1_702	B1812_RS03610	B1812_03620
lcl|AP027149.1_cds_BDV40300.1_3553	DSM21852_35530	NZ_CP019948.1_cds_WP_085770386.1_703	B1812_RS03615	B1812_03625
lcl|AP027149.1_cds_BDV40301.1_3554	DSM21852_35540	NZ_CP019948.1_cds_WP_085770387.1_704	B1812_RS03620	B1812_03630
lcl|AP027149.1_cds_BDV40302.1_3555	DSM21852_35550	NZ_CP019948.1_cds_WP_085770388.1_705	B1812_RS03625	B1812_03635
lcl|AP027149.1_cds_BDV40303.1_3556	DSM21852_35560	NZ_CP019948.1_cds_WP_085770389.1_706	B1812_RS03630	B1812_03640
lcl|AP027149.1_cds_BDV40304.1_3557	DSM21852_35570	NZ_CP019948.1_cds_WP_085770390.1_707	B1812_RS03635	B1812_03645
lcl|AP027149.1_cds_BDV40305.1_3558	DSM21852_35580	NZ_CP019948.1_cds_WP_245300044.1_708	B1812_RS03640	B1812_03650
lcl|AP027149.1_cds_BDV40306.1_3559	DSM21852_35590	NZ_CP019948.1_cds_WP_245300044.1_708	B1812_RS03640	B1812_03650
lcl|AP027149.1_cds_BDV40306.1_3559	DSM21852_35590	NZ_CP019948.1_cds_WP_085773476.1_709	B1812_RS03645	B1812_03655
lcl|AP027149.1_cds_BDV40307.1_3560	DSM21852_35600	NZ_CP019948.1_cds_WP_085773476.1_709	B1812_RS03645	B1812_03655
lcl|AP027149.1_cds_BDV40308.1_3561	DSM21852_35610	NZ_CP019948.1_cds_WP_085770391.1_710	B1812_RS03650	B1812_03660
lcl|AP027149.1_cds_BDV40309.1_3562	DSM21852_35620	NZ_CP019948.1_cds_WP_085770392.1_711	B1812_RS03655	B1812_03665
lcl|AP027149.1_cds_BDV40310.1_3563	DSM21852_35630	NZ_CP019948.1_cds_WP_085773477.1_712	B1812_RS03660	B1812_03670
lcl|AP027149.1_cds_BDV40311.1_3564	DSM21852_35640	NZ_CP019948.1_cds_WP_245300214.1_713	B1812_RS03665	B1812_03675
lcl|AP027149.1_cds_BDV40312.1_3565	DSM21852_35650	NZ_CP019948.1_cds_WP_085770394.1_714	B1812_RS03670	B1812_03680
lcl|AP027149.1_cds_BDV40313.1_3566	DSM21852_35660	NZ_CP019948.1_cds_WP_085770395.1_715	B1812_RS03675	B1812_03685
lcl|AP027149.1_cds_BDV40314.1_3567	DSM21852_35670	NZ_CP019948.1_cds_WP_085770396.1_716	B1812_RS03680	B1812_03690
lcl|AP027149.1_cds_BDV40315.1_3568	DSM21852_35680	NZ_CP019948.1_cds_WP_085770397.1_717	B1812_RS03685	B1812_03695
lcl|AP027149.1_cds_BDV40316.1_3569	DSM21852_35690	NZ_CP019948.1_cds_WP_085770398.1_718	B1812_RS03690	B1812_03700
lcl|AP027149.1_cds_BDV40317.1_3570	DSM21852_35700	NZ_CP019948.1_cds_WP_085770399.1_719	B1812_RS03695	B1812_03705
lcl|AP027149.1_cds_BDV40318.1_3571	DSM21852_35710	NZ_CP019948.1_cds_WP_085770400.1_720	B1812_RS03700	B1812_03710
