pw_ID	pw_name	C_ID	C_name
map02060	Phosphotransferase system (PTS)	C01094	D-Fructose 1-phosphate
map02060	Phosphotransferase system (PTS)	C00095	D-Fructose
map02060	Phosphotransferase system (PTS)	C00022	Pyruvate
map02060	Phosphotransferase system (PTS)	C00074	Phosphoenolpyruvate
map02060	Phosphotransferase system (PTS)	C00697	Nitrogen
map02060	Phosphotransferase system (PTS)	C00022	Pyruvate
map02060	Phosphotransferase system (PTS)	C00074	Phosphoenolpyruvate
map02060	Phosphotransferase system (PTS)	C20589	D-Glucosaminate-6-phosphate
map02060	Phosphotransferase system (PTS)	C03752	2-Amino-2-deoxy-D-gluconate
map02060	Phosphotransferase system (PTS)	C16489	Fructoselysine 6-phosphate
map02060	Phosphotransferase system (PTS)	C20979	Glucoselysine-6-phosphate
map02060	Phosphotransferase system (PTS)	C16488	Fructoselysine
map02060	Phosphotransferase system (PTS)	C20978	Glucoselysine
map02060	Phosphotransferase system (PTS)	C00208	Maltose
map02060	Phosphotransferase system (PTS)	C02995	Maltose 6'-phosphate
map02060	Phosphotransferase system (PTS)	C01113	D-Galactose 6-phosphate
map02060	Phosphotransferase system (PTS)	C00124	D-Galactose
map02060	Phosphotransferase system (PTS)	C04534	6-Phospho-beta-D-glucosyl-(1,4
map02060	Phosphotransferase system (PTS)	C21152	N,N'-Diacetylchitobiose 6'-phosphate
map02060	Phosphotransferase system (PTS)	C00092	D-Glucose 6-phosphate
map02060	Phosphotransferase system (PTS)	C00031	D-Glucose
map02060	Phosphotransferase system (PTS)	C01798	D-Glucoside
map02060	Phosphotransferase system (PTS)	C05378	beta-D-Fructose 1,6-bisphosphate
map02060	Phosphotransferase system (PTS)	C00275	D-Mannose 6-phosphate
map02060	Phosphotransferase system (PTS)	C00159	D-Mannose
map03070	Bacterial secretion system	C00002	ATP
map03070	Bacterial secretion system	C00002	ATP
map03070	Bacterial secretion system	C00002	ATP
map03070	Bacterial secretion system	C00002	ATP
map03070	Bacterial secretion system	C00002	ATP
map03070	Bacterial secretion system	C00002	ATP
map03070	Bacterial secretion system	C00002	ATP
map03070	Bacterial secretion system	C00002	ATP
map02020	Two-component system	C00164	Acetoacetate
map02020	Two-component system	C00038	Zinc cation
map02020	Two-component system	C06696	Lead
map02020	Two-component system	C00244	Nitrate
map02020	Two-component system	C00088	Nitrite
map02020	Two-component system	C00031	D-Glucose
map02020	Two-component system	C11612	Polymyxin B
map02020	Two-component system	C00007	Oxygen
map02020	Two-component system	C00697	Nitrogen
map02020	Two-component system	C00092	D-Glucose 6-phosphate
map02020	Two-component system	C00007	Oxygen
map02020	Two-component system	C01104	Trimethylamine N-oxide
map02020	Two-component system	C00070	Copper
map02020	Two-component system	C14819	Fe3+
map02020	Two-component system	C00238	Potassium cation
map02020	Two-component system	C00305	Magnesium cation
map02020	Two-component system	C00009	Orthophosphate
map02020	Two-component system	C00158	Citrate
map02020	Two-component system	C00305	Magnesium cation
map02020	Two-component system	C00158	Citrate
map02020	Two-component system	C00007	Oxygen
map02020	Two-component system	C00291	Nickel
map02020	Two-component system	C00009	Orthophosphate
map02020	Two-component system	C00042	Succinate
map02020	Two-component system	C00149	(S
map02020	Two-component system	C00049	L-Aspartate
map02020	Two-component system	C00036	Oxaloacetate
map02020	Two-component system	C16463	3',5'-Cyclic diGMP
map02020	Two-component system	C00034	Manganese
map02020	Two-component system	C01667	Bacitracin
map02020	Two-component system	C12008	Ramoplanin A2
map02020	Two-component system	C06689	Vancomycin
map02020	Two-component system	C01667	Bacitracin
map02020	Two-component system	C00122	Fumarate
map02020	Two-component system	C00042	Succinate
map02020	Two-component system	C00122	Fumarate
map02020	Two-component system	C00064	L-Glutamine
map02020	Two-component system	C00149	(S
map02020	Two-component system	C00042	Succinate
map02020	Two-component system	C00122	Fumarate
map02020	Two-component system	C02084	Tetrathionate
map02020	Two-component system	C16463	3',5'-Cyclic diGMP
map02020	Two-component system	C16665	12-Methyltetradecanoic acid
map02020	Two-component system	C18206	cis-11-Methyl-2-dodecenoic acid
map02020	Two-component system	C16463	3',5'-Cyclic diGMP
map02020	Two-component system	C00547	L-Noradrenaline
map02020	Two-component system	C00788	L-Adrenaline
map02020	Two-component system	C00238	Potassium cation
map02020	Two-component system	C00399	Ubiquinone
map02020	Two-component system	C00828	Menaquinone
map02020	Two-component system	C05818	2-Demethylmenaquinone
map02020	Two-component system	C00547	L-Noradrenaline
map02020	Two-component system	C00788	L-Adrenaline
map02020	Two-component system	C00007	Oxygen
map02020	Two-component system	C16640	CAI-1
map02020	Two-component system	C16421	AI-2
map02020	Two-component system	C11842	N-(3-(S
map02020	Two-component system	C00025	L-Glutamate
map02020	Two-component system	C16463	3',5'-Cyclic diGMP
map02020	Two-component system	C13768	Colistin sulfate
map02020	Two-component system	C11612	Polymyxin B
map02020	Two-component system	C01667	Bacitracin
map02020	Two-component system	C06230	Fe-enterobactin
map02020	Two-component system	C11849	3-Hydroxy-palmitic acid methyl ester
map02020	Two-component system	C05757	(3R
map02020	Two-component system	C00282	Hydrogen
map02020	Two-component system	C21221	CSP
map02020	Two-component system	C21245	AgrD1 peptide
map02020	Two-component system	C21220	AIP-1
map02020	Two-component system	C21241	AIP-2
map02020	Two-component system	C21242	AIP-3
map02020	Two-component system	C21243	AIP-4
map02020	Two-component system	C01019	L-Fucose
map02020	Two-component system	C00092	D-Glucose 6-phosphate
map04010	MAPK signaling pathway	C00338	Lipopolysaccharide
map04010	MAPK signaling pathway	C00165	Diacylglycerol
map04010	MAPK signaling pathway	C00575	3',5'-Cyclic AMP
map04010	MAPK signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04010	MAPK signaling pathway	C00076	Calcium cation
map04012	ErbB signaling pathway	C00076	Calcium cation
map04012	ErbB signaling pathway	C00165	Diacylglycerol
map04012	ErbB signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04012	ErbB signaling pathway	C05981	Phosphatidylinositol-3,4,5-trisphosphate
map04014	Ras signaling pathway	C05981	Phosphatidylinositol-3,4,5-trisphosphate
map04014	Ras signaling pathway	C00165	Diacylglycerol
map04014	Ras signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04014	Ras signaling pathway	C00076	Calcium cation
map04014	Ras signaling pathway	C00044	GTP
map04014	Ras signaling pathway	C00035	GDP
map04014	Ras signaling pathway	C00076	Calcium cation
map04014	Ras signaling pathway	C00165	Diacylglycerol
map04014	Ras signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04014	Ras signaling pathway	C00076	Calcium cation
map04014	Ras signaling pathway	C00575	3',5'-Cyclic AMP
map04015	Rap1 signaling pathway	C00044	GTP
map04015	Rap1 signaling pathway	C00035	GDP
map04015	Rap1 signaling pathway	C00575	3',5'-Cyclic AMP
map04015	Rap1 signaling pathway	C00165	Diacylglycerol
map04015	Rap1 signaling pathway	C00076	Calcium cation
map04015	Rap1 signaling pathway	C00044	GTP
map04015	Rap1 signaling pathway	C00076	Calcium cation
map04015	Rap1 signaling pathway	C00076	Calcium cation
map04015	Rap1 signaling pathway	C00165	Diacylglycerol
map04015	Rap1 signaling pathway	C00076	Calcium cation
map04310	Wnt signaling pathway	C00076	Calcium cation
map04330	Notch signaling pathway	C22528	Notch intracellular domain
map04340	Hedgehog signaling pathway	C00575	3',5'-Cyclic AMP
map04370	VEGF signaling pathway	C00533	Nitric oxide
map04370	VEGF signaling pathway	C00076	Calcium cation
map04370	VEGF signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04370	VEGF signaling pathway	C00165	Diacylglycerol
map04370	VEGF signaling pathway	C05981	Phosphatidylinositol-3,4,5-trisphosphate
map04370	VEGF signaling pathway	C01312	Prostaglandin I2
map04371	Apelin signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04371	Apelin signaling pathway	C00076	Calcium cation
map04371	Apelin signaling pathway	C01330	Sodium cation
map04371	Apelin signaling pathway	C00080	H+
map04371	Apelin signaling pathway	C00165	Diacylglycerol
map04371	Apelin signaling pathway	C01330	Sodium cation
map04371	Apelin signaling pathway	C00575	3',5'-Cyclic AMP
map04371	Apelin signaling pathway	C00575	3',5'-Cyclic AMP
map04371	Apelin signaling pathway	C00533	Nitric oxide
map04371	Apelin signaling pathway	C00290	Fibrin
map04371	Apelin signaling pathway	C00533	Nitric oxide
map04371	Apelin signaling pathway	C06124	Sphingosine 1-phosphate
map04064	NF-kappa B signaling pathway	C00165	Diacylglycerol
map04064	NF-kappa B signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04064	NF-kappa B signaling pathway	C00076	Calcium cation
map04064	NF-kappa B signaling pathway	C00165	Diacylglycerol
map04064	NF-kappa B signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04064	NF-kappa B signaling pathway	C00076	Calcium cation
map04066	HIF-1 signaling pathway	C00165	Diacylglycerol
map04066	HIF-1 signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04066	HIF-1 signaling pathway	C00704	Superoxide
map04066	HIF-1 signaling pathway	C00031	D-Glucose
map04066	HIF-1 signaling pathway	C00022	Pyruvate
map04066	HIF-1 signaling pathway	C00186	(S
map04066	HIF-1 signaling pathway	C00024	Acetyl-CoA
map04066	HIF-1 signaling pathway	C00002	ATP
map04066	HIF-1 signaling pathway	C00076	Calcium cation
map04066	HIF-1 signaling pathway	C00007	Oxygen
map04066	HIF-1 signaling pathway	C00338	Lipopolysaccharide
map04066	HIF-1 signaling pathway	C00533	Nitric oxide
map04066	HIF-1 signaling pathway	C00007	Oxygen
map04066	HIF-1 signaling pathway	C14818	Fe2+
map04066	HIF-1 signaling pathway	C00072	Ascorbate
map04066	HIF-1 signaling pathway	C00026	2-Oxoglutarate
map04068	FoxO signaling pathway	C00031	D-Glucose
map04068	FoxO signaling pathway	C05981	Phosphatidylinositol-3,4,5-trisphosphate
map04068	FoxO signaling pathway	C00008	ADP
map04068	FoxO signaling pathway	C00020	AMP
map04068	FoxO signaling pathway	C00025	L-Glutamate
map04020	Calcium signaling pathway	C01330	Sodium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C13050	Cyclic ADP-ribose
map04020	Calcium signaling pathway	C13051	Nicotinic acid adenine dinucleotide phosphate
map04020	Calcium signaling pathway	C06124	Sphingosine 1-phosphate
map04020	Calcium signaling pathway	C00004	NADH
map04020	Calcium signaling pathway	C00002	ATP
map04020	Calcium signaling pathway	C00165	Diacylglycerol
map04020	Calcium signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04020	Calcium signaling pathway	C00575	3',5'-Cyclic AMP
map04020	Calcium signaling pathway	C00575	3',5'-Cyclic AMP
map04020	Calcium signaling pathway	C01330	Sodium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C11556	1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04020	Calcium signaling pathway	C00076	Calcium cation
map04070	Phosphatidylinositol signaling system	C11554	1-Phosphatidyl-1D-myo-inositol 3,4-bisphosphate
map04070	Phosphatidylinositol signaling system	C11556	1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate
map04070	Phosphatidylinositol signaling system	C11557	1-Phosphatidyl-1D-myo-inositol 5-phosphate
map04070	Phosphatidylinositol signaling system	C11526	5-PP-InsP5
map04070	Phosphatidylinositol signaling system	C00076	Calcium cation
map04070	Phosphatidylinositol signaling system	C01243	1D-myo-Inositol 1,3,4-trisphosphate
map04070	Phosphatidylinositol signaling system	C01272	1D-myo-Inositol 1,3,4,5-tetrakisphosphate
map04070	Phosphatidylinositol signaling system	C03546	myo-Inositol 4-phosphate
map04070	Phosphatidylinositol signaling system	C04006	1D-myo-Inositol 3-phosphate
map04070	Phosphatidylinositol signaling system	C01177	Inositol 1-phosphate
map04070	Phosphatidylinositol signaling system	C01284	1D-myo-Inositol 1,3,4,5,6-pentakisphosphate
map04070	Phosphatidylinositol signaling system	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04070	Phosphatidylinositol signaling system	C01220	1D-myo-Inositol 1,4-bisphosphate
map04070	Phosphatidylinositol signaling system	C04063	D-myo-Inositol 3,4-bisphosphate
map04070	Phosphatidylinositol signaling system	C04062	D-myo-Inositol 1,3-bisphosphate
map04070	Phosphatidylinositol signaling system	C04477	1D-myo-Inositol 1,3,4,6-tetrakisphosphate
map04070	Phosphatidylinositol signaling system	C04637	1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate
map04070	Phosphatidylinositol signaling system	C00137	myo-Inositol
map04070	Phosphatidylinositol signaling system	C01204	Phytic acid
map04070	Phosphatidylinositol signaling system	C00269	CDP-diacylglycerol
map04070	Phosphatidylinositol signaling system	C00416	Phosphatidate
map04070	Phosphatidylinositol signaling system	C00641	1,2-Diacyl-sn-glycerol
map04070	Phosphatidylinositol signaling system	C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate
map04070	Phosphatidylinositol signaling system	C05981	Phosphatidylinositol-3,4,5-trisphosphate
map04070	Phosphatidylinositol signaling system	C01277	1-Phosphatidyl-1D-myo-inositol 4-phosphate
map04070	Phosphatidylinositol signaling system	C01194	1-Phosphatidyl-D-myo-inositol
map04070	Phosphatidylinositol signaling system	C11555	1D-myo-Inositol 1,4,5,6-tetrakisphosphate
map04070	Phosphatidylinositol signaling system	C11174	1-Diphosinositol pentakisphosphate
map04070	Phosphatidylinositol signaling system	C20690	1D-myo-Inositol 1,5-bis(diphosphate
map04072	Phospholipase D signaling pathway	C05981	Phosphatidylinositol-3,4,5-trisphosphate
map04072	Phospholipase D signaling pathway	C00165	Diacylglycerol
map04072	Phospholipase D signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04072	Phospholipase D signaling pathway	C00076	Calcium cation
map04072	Phospholipase D signaling pathway	C00575	3',5'-Cyclic AMP
map04072	Phospholipase D signaling pathway	C00416	Phosphatidate
map04072	Phospholipase D signaling pathway	C04637	1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate
map04072	Phospholipase D signaling pathway	C00681	1-Acyl-sn-glycerol 3-phosphate
map04072	Phospholipase D signaling pathway	C00165	Diacylglycerol
map04072	Phospholipase D signaling pathway	C05981	Phosphatidylinositol-3,4,5-trisphosphate
map04072	Phospholipase D signaling pathway	C06124	Sphingosine 1-phosphate
map04072	Phospholipase D signaling pathway	C00416	Phosphatidate
map04072	Phospholipase D signaling pathway	C00025	L-Glutamate
map04072	Phospholipase D signaling pathway	C00681	1-Acyl-sn-glycerol 3-phosphate
map04072	Phospholipase D signaling pathway	C00639	Prostaglandin F2alpha
map04072	Phospholipase D signaling pathway	C00076	Calcium cation
map04071	Sphingolipid signaling pathway	C05981	Phosphatidylinositol-3,4,5-trisphosphate
map04071	Sphingolipid signaling pathway	C00195	N-Acylsphingosine
map04071	Sphingolipid signaling pathway	C12126	Dihydroceramide
map04071	Sphingolipid signaling pathway	C00836	Sphinganine
map04071	Sphingolipid signaling pathway	C00065	L-Serine
map04071	Sphingolipid signaling pathway	C00550	Sphingomyelin
map04071	Sphingolipid signaling pathway	C00195	N-Acylsphingosine
map04071	Sphingolipid signaling pathway	C00319	Sphingosine
map04071	Sphingolipid signaling pathway	C06124	Sphingosine 1-phosphate
map04071	Sphingolipid signaling pathway	C06124	Sphingosine 1-phosphate
map04071	Sphingolipid signaling pathway	C00550	Sphingomyelin
map04071	Sphingolipid signaling pathway	C00195	N-Acylsphingosine
map04071	Sphingolipid signaling pathway	C16845	Peroxynitrite
map04071	Sphingolipid signaling pathway	C00346	Ethanolamine phosphate
map04071	Sphingolipid signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04071	Sphingolipid signaling pathway	C00165	Diacylglycerol
map04071	Sphingolipid signaling pathway	C05981	Phosphatidylinositol-3,4,5-trisphosphate
map04071	Sphingolipid signaling pathway	C00212	Adenosine
map04071	Sphingolipid signaling pathway	C00154	Palmitoyl-CoA
map04071	Sphingolipid signaling pathway	C00533	Nitric oxide
map04024	cAMP signaling pathway	C00076	Calcium cation
map04024	cAMP signaling pathway	C00076	Calcium cation
map04024	cAMP signaling pathway	C00238	Potassium cation
map04024	cAMP signaling pathway	C01330	Sodium cation
map04024	cAMP signaling pathway	C00080	H+
map04024	cAMP signaling pathway	C01330	Sodium cation
map04024	cAMP signaling pathway	C00575	3',5'-Cyclic AMP
map04024	cAMP signaling pathway	C00076	Calcium cation
map04024	cAMP signaling pathway	C00165	Diacylglycerol
map04024	cAMP signaling pathway	C01245	D-myo-Inositol 1,4,5-trisphosphate
map04024	cAMP signaling pathway	C01330	Sodium cation
map04024	cAMP signaling pathway	C00076	Calcium cation
map04024	cAMP signaling pathway	C00238	Potassium cation
map04024	cAMP signaling pathway	C00076	Calcium cation
map04024	cAMP signaling pathway	C03758	Dopamine
map04024	cAMP signaling pathway	C01312	Prostaglandin I2
map04024	cAMP signaling pathway	C00780	Serotonin
map04024	cAMP signaling pathway	C01996	Acetylcholine
map04024	cAMP signaling pathway	C00334	4-Aminobutanoate
map04024	cAMP signaling pathway	C00788	L-Adrenaline
map04024	cAMP signaling pathway	C00212	Adenosine
map04024	cAMP signaling pathway	C00020	AMP
map04024	cAMP signaling pathway	C00288	HCO3-
map04024	cAMP signaling pathway	C00076	Calcium cation
map04024	cAMP signaling pathway	C00416	Phosphatidate
map04024	cAMP signaling pathway	C00186	(S
map04024	cAMP signaling pathway	C00547	L-Noradrenaline
map04024	cAMP signaling pathway	C00076	Calcium cation
map04024	cAMP signaling pathway	C01330	Sodium cation
map04024	cAMP signaling pathway	C00698	Cl-
map04024	cAMP signaling pathway	C01330	Sodium cation
map04024	cAMP signaling pathway	C00238	Potassium cation
